TAHUN;BULAN;RUTE;KODE;JENIS BANGUNAN;JML. SR;KATEGORI GOLONGAN;KONSUMSI (M3)
2024;OKTOBER;RUTE: A114;31;NIAGA KECIL;15;Gol. III;211
2024;OKTOBER;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;3
2024;OKTOBER;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;850
2024;OKTOBER;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1712
2024;OKTOBER;RUTE: A115;22;YAYASAN SOSIAL;1;Gol. I;7
2024;OKTOBER;RUTE: A115;24;RUMAH TANGGA B;27;Gol. II;316
2024;OKTOBER;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;0
2024;OKTOBER;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;29
2024;OKTOBER;RUTE: A116;21;RUMAH TANGGA A;12;Gol. II;170
2024;OKTOBER;RUTE: A116;24;RUMAH TANGGA B;106;Gol. II;1293
2024;OKTOBER;RUTE: A116;31;NIAGA KECIL;1;Gol. III;5
2024;OKTOBER;RUTE: A116;32;INSTANSI PEMERINTAH;1;Gol. III;1
2024;OKTOBER;RUTE: A117;13;RUMAH IBADAH;1;Gol. I;9
2024;OKTOBER;RUTE: A117;21;RUMAH TANGGA A;4;Gol. II;19
2024;OKTOBER;RUTE: A117;24;RUMAH TANGGA B;9;Gol. II;97
2024;OKTOBER;RUTE: A118;21;RUMAH TANGGA A;31;Gol. II;196
2024;OKTOBER;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;130
2024;OKTOBER;RUTE: A118;24;RUMAH TANGGA B;75;Gol. II;998
2024;OKTOBER;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2024;OKTOBER;RUTE: A118;31;NIAGA KECIL;7;Gol. III;47
2024;OKTOBER;RUTE: A119;21;RUMAH TANGGA A;4;Gol. II;43
2024;OKTOBER;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;1
2024;OKTOBER;RUTE: A120;21;RUMAH TANGGA A;9;Gol. II;119
2024;OKTOBER;RUTE: A120;24;RUMAH TANGGA B;16;Gol. II;169
2024;OKTOBER;RUTE: A120;31;NIAGA KECIL;1;Gol. III;0
2024;OKTOBER;RUTE: A121;21;RUMAH TANGGA A;33;Gol. II;425
2024;OKTOBER;RUTE: A121;24;RUMAH TANGGA B;10;Gol. II;100
2024;OKTOBER;RUTE: A122;13;RUMAH IBADAH;1;Gol. I;0
2024;OKTOBER;RUTE: A122;21;RUMAH TANGGA A;52;Gol. II;739
2024;OKTOBER;RUTE: A122;24;RUMAH TANGGA B;59;Gol. II;741
2024;OKTOBER;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;62
2024;OKTOBER;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;5
2024;OKTOBER;RUTE: A125;21;RUMAH TANGGA A;25;Gol. II;270
2024;OKTOBER;RUTE: A125;24;RUMAH TANGGA B;4;Gol. II;49
2024;OKTOBER;RUTE: A126;21;RUMAH TANGGA A;4;Gol. II;48
2024;OKTOBER;RUTE: A126;24;RUMAH TANGGA B;99;Gol. II;1085
2024;OKTOBER;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;10
2024;OKTOBER;RUTE: A126;31;NIAGA KECIL;7;Gol. III;70
2024;OKTOBER;RUTE: A127;21;RUMAH TANGGA A;8;Gol. II;60
2024;OKTOBER;RUTE: A127;24;RUMAH TANGGA B;8;Gol. II;93
2024;OKTOBER;RUTE: A127;31;NIAGA KECIL;1;Gol. III;14
2024;OKTOBER;RUTE: A128;21;RUMAH TANGGA A;32;Gol. II;274
2024;OKTOBER;RUTE: A128;24;RUMAH TANGGA B;16;Gol. II;226
2024;OKTOBER;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;12
2024;OKTOBER;RUTE: A129;21;RUMAH TANGGA A;31;Gol. II;265
2024;OKTOBER;RUTE: A129;24;RUMAH TANGGA B;16;Gol. II;145
2024;OKTOBER;RUTE: A130 ;13;RUMAH IBADAH;4;Gol. I;10024
2024;OKTOBER;RUTE: A130 ;15;SEKOLAH NEGERI;4;Gol. III;168
2024;OKTOBER;RUTE: A130 ;21;RUMAH TANGGA A;292;Gol. II;4384
2024;OKTOBER;RUTE: A130 ;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;18
2024;OKTOBER;RUTE: A130 ;24;RUMAH TANGGA B;52;Gol. II;762
2024;OKTOBER;RUTE: A130 ;25;RUMAH TANGGA C;1;Gol. II;36
2024;OKTOBER;RUTE: A130 ;26;RUMAH TANGGA D;1;Gol. II;27
2024;OKTOBER;RUTE: A130 ;31;NIAGA KECIL;72;Gol. III;861
2024;OKTOBER;RUTE: A130 ;32;INSTANSI PEMERINTAH;2;Gol. III;32
2024;OKTOBER;RUTE: A131;21;RUMAH TANGGA A;5;Gol. II;34
2024;OKTOBER;RUTE: A131;24;RUMAH TANGGA B;4;Gol. II;19
2024;OKTOBER;RUTE: A131;31;NIAGA KECIL;4;Gol. III;34
2024;OKTOBER;RUTE: A132;21;RUMAH TANGGA A;4;Gol. II;36
2024;OKTOBER;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;31
2024;OKTOBER;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;9
2024;OKTOBER;RUTE: A132;31;NIAGA KECIL;2;Gol. III;20
2024;OKTOBER;RUTE: A133;21;RUMAH TANGGA A;16;Gol. II;167
2024;OKTOBER;RUTE: A133;24;RUMAH TANGGA B;9;Gol. II;65
2024;OKTOBER;RUTE: A134;21;RUMAH TANGGA A;25;Gol. II;434
2024;OKTOBER;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;0
2024;OKTOBER;RUTE: A135;21;RUMAH TANGGA A;8;Gol. II;137
2024;OKTOBER;RUTE: A135;24;RUMAH TANGGA B;2;Gol. II;20
2024;OKTOBER;RUTE: A136;21;RUMAH TANGGA A;10;Gol. II;58
2024;OKTOBER;RUTE: A136;24;RUMAH TANGGA B;6;Gol. II;29
2024;OKTOBER;RUTE: A136;31;NIAGA KECIL;1;Gol. III;7
2024;OKTOBER;RUTE: A137;21;RUMAH TANGGA A;44;Gol. II;348
2024;OKTOBER;RUTE: A137;24;RUMAH TANGGA B;3;Gol. II;34
2024;OKTOBER;RUTE: A138;24;RUMAH TANGGA B;52;Gol. II;765
2024;OKTOBER;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;8
2024;OKTOBER;RUTE: A139;21;RUMAH TANGGA A;50;Gol. II;498
2024;OKTOBER;RUTE: A139;22;YAYASAN SOSIAL;1;Gol. I;0
2024;OKTOBER;RUTE: A139;24;RUMAH TANGGA B;24;Gol. I;288
2024;OKTOBER;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;0
2024;OKTOBER;RUTE: A140;21;RUMAH TANGGA A;1;Gol. II;0
2024;OKTOBER;RUTE: A140;24;RUMAH TANGGA B;79;Gol. II;978
2024;OKTOBER;RUTE: A140;31;NIAGA KECIL;2;Gol. III;6
2024;OKTOBER;RUTE: A141;21;RUMAH TANGGA A;3;Gol. II;24
2024;OKTOBER;RUTE: A141;24;RUMAH TANGGA B;134;Gol. II;1779
2024;OKTOBER;RUTE: A141;31;NIAGA KECIL;3;Gol. III;29
2024;OKTOBER;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;27
2024;OKTOBER;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;424
2024;OKTOBER;RUTE: A142;21;RUMAH TANGGA A;129;Gol. II;2193
2024;OKTOBER;RUTE: A142;24;RUMAH TANGGA B;12;Gol. II;190
2024;OKTOBER;RUTE: A142;31;NIAGA KECIL;4;Gol. III;42
2024;OKTOBER;RUTE: A142;32;INSTANSI PEMERINTAH;2;Gol. III;31
2024;OKTOBER;RUTE: A143;13;RUMAH IBADAH;2;Gol. I;48
2024;OKTOBER;RUTE: A143;21;RUMAH TANGGA A;36;Gol. II;646
2024;OKTOBER;RUTE: A143;24;RUMAH TANGGA B;58;Gol. II;874
2024;OKTOBER;RUTE: A143;31;NIAGA KECIL;3;Gol. III;22
2024;OKTOBER;RUTE: A143;33;NIAGA MENENGAH;1;Gol. III;443
2024;OKTOBER;RUTE: A144;21;RUMAH TANGGA A;68;Gol. II;949
2024;OKTOBER;RUTE: A144;24;RUMAH TANGGA B;3;Gol. II;80
2024;OKTOBER;RUTE: A145;21;RUMAH TANGGA A;55;Gol. II;1102
2024;OKTOBER;RUTE: A145;24;RUMAH TANGGA B;1;Gol. II;19
2024;OKTOBER;RUTE: A146;12;KAMAR MANDI UMUM;1;Gol. I;224
2024;OKTOBER;RUTE: A146;13;RUMAH IBADAH;1;Gol. I;671
2024;OKTOBER;RUTE: A146;15;SEKOLAH NEGERI;4;Gol. III;178
2024;OKTOBER;RUTE: A146;21;RUMAH TANGGA A;11;Gol. II;141
2024;OKTOBER;RUTE: A146;24;RUMAH TANGGA B;9;Gol. II;140
2024;OKTOBER;RUTE: A146;31;NIAGA KECIL;2;Gol. III;25
2024;OKTOBER;RUTE: A146;32;INSTANSI PEMERINTAH;33;Gol. III;2929
2024;OKTOBER;RUTE: A146;46;TNI / POLRI;1;Gol. III;40
2024;OKTOBER;RUTE: A147;21;RUMAH TANGGA A;44;Gol. II;416
2024;OKTOBER;RUTE: A147;24;RUMAH TANGGA B;56;Gol. II;854
2024;OKTOBER;RUTE: A148;21;RUMAH TANGGA A;65;Gol. II;681
2024;OKTOBER;RUTE: A148;22;YAYASAN SOSIAL;1;Gol. I;41
2024;OKTOBER;RUTE: A148;24;RUMAH TANGGA B;26;Gol. II;441
2024;OKTOBER;RUTE: A148;31;NIAGA KECIL;12;Gol. III;380
2024;OKTOBER;RUTE: A148;32;INSTANSI PEMERINTAH;2;Gol. III;89
2024;OKTOBER;RUTE: A149;21;RUMAH TANGGA A;1;Gol. II;15
2024;OKTOBER;RUTE: A149;24;RUMAH TANGGA B;4;Gol. II;76
2024;OKTOBER;RUTE: A149;31;NIAGA KECIL;1;Gol. III;24
2024;OKTOBER;RUTE: A150;21;RUMAH TANGGA A;51;Gol. II;526
2024;OKTOBER;RUTE: A150;24;RUMAH TANGGA B;3;Gol. II;52
2024;OKTOBER;RUTE: A151;21;RUMAH TANGGA A;27;Gol. II;253
2024;OKTOBER;RUTE: A152;11;HIDRAN UMUM;1;Gol. I;0
2024;OKTOBER;RUTE: A152;21;RUMAH TANGGA A;5;Gol. II;29
2024;OKTOBER;RUTE: A152;24;RUMAH TANGGA B;23;Gol. II;153
2024;OKTOBER;RUTE: A153;13;RUMAH IBADAH;1;Gol. I;44
2024;OKTOBER;RUTE: A153;21;RUMAH TANGGA A;77;Gol. II;613
2024;OKTOBER;RUTE: A153;24;RUMAH TANGGA B;20;Gol. II;282
2024;OKTOBER;RUTE: A153;32;INSTANSI PEMERINTAH;2;Gol. III;11
2024;OKTOBER;RUTE: A154;13;RUMAH IBADAH;1;Gol. II;101
2024;OKTOBER;RUTE: A154;21;RUMAH TANGGA A;28;Gol. II;326
2024;OKTOBER;RUTE: A154;24;RUMAH TANGGA B;30;Gol. II;595
2024;OKTOBER;RUTE: A154;25;RUMAH TANGGA C;1;Gol. II;10
2024;OKTOBER;RUTE: A154;31;NIAGA KECIL;8;Gol. III;183
2024;OKTOBER;RUTE: A154;44;KLINIK PEMERINTAH;1;Gol. III;17
2024;OKTOBER;RUTE: A155;13;RUMAH IBADAH;1;Gol. II;20
2024;OKTOBER;RUTE: A155;21;RUMAH TANGGA A;66;Gol. II;317
2024;OKTOBER;RUTE: A155;24;RUMAH TANGGA B;1;Gol. II;4
2024;OKTOBER;RUTE: HKM;46;TNI / POLRI;15;Gol. II;9049
2024;OKTOBER;RUTE: RSUD;23;RUMAH SAKIT PEMERINTAH;3;Gol. III;11790
2024;OKTOBER;RUTE: RSUD;32;INSTANSI PEMERINTAH;12;Gol. III;234
2024;OKTOBER;RUTE: RTN;32;INSTANSI PEMERINTAH;1;Gol. III;2647
2024;NOVEMBER;RUTE: A101;13;RUMAH IBADAH;2;Gol. I;194
2024;NOVEMBER;RUTE: A101;15;SEKOLAH NEGERI;1;Gol. III;84
2024;NOVEMBER;RUTE: A101;21;RUMAH TANGGA A;117;Gol. II;2282
2024;NOVEMBER;RUTE: A101;24;RUMAH TANGGA B;70;Gol. II;1239
2024;NOVEMBER;RUTE: A101;25;RUMAH TANGGA C;4;Gol. II;57
2024;NOVEMBER;RUTE: A101;31;NIAGA KECIL;206;Gol. III;3986
2024;NOVEMBER;RUTE: A101;32;INSTANSI PEMERINTAH;6;Gol. III;277
2024;NOVEMBER;RUTE: A101;33;NIAGA MENENGAH;3;Gol. III;179
2024;NOVEMBER;RUTE: A101;36;FIRE HYDRANT;3;Gol. I;10
2024;NOVEMBER;RUTE: A102;13;RUMAH IBADAH;1;Gol. I;0
2024;NOVEMBER;RUTE: A102;21;RUMAH TANGGA A;190;Gol. II;2636
2024;NOVEMBER;RUTE: A102;24;RUMAH TANGGA B;41;Gol. II;843
2024;NOVEMBER;RUTE: A102;25;RUMAH TANGGA C;2;Gol. II;34
2024;NOVEMBER;RUTE: A102;31;NIAGA KECIL;35;Gol. III;481
2024;NOVEMBER;RUTE: A102;32;INSTANSI PEMERINTAH;2;Gol. III;10
2024;NOVEMBER;RUTE: A102;48;NIAGA BESAR;1;Gol. III;813
2024;NOVEMBER;RUTE: A103;13;RUMAH IBADAH;1;Gol. I;7
2024;NOVEMBER;RUTE: A103;21;RUMAH TANGGA A;168;Gol. II;1956
2024;NOVEMBER;RUTE: A103;24;RUMAH TANGGA B;16;Gol. II;209
2024;NOVEMBER;RUTE: A103;25;RUMAH TANGGA C;1;Gol. II;9
2024;NOVEMBER;RUTE: A103;31;NIAGA KECIL;1;Gol. III;0
2024;NOVEMBER;RUTE: A103;32;INSTANSI PEMERINTAH;1;Gol. III;24
2024;NOVEMBER;RUTE: A104;13;RUMAH IBADAH;2;Gol. I;67
2024;NOVEMBER;RUTE: A104;15;SEKOLAH NEGERI;1;Gol. III;47
2024;NOVEMBER;RUTE: A104;21;RUMAH TANGGA A;516;Gol. II;8603
2024;NOVEMBER;RUTE: A104;22;YAYASAN SOSIAL;3;Gol. I;280
2024;NOVEMBER;RUTE: A104;24;RUMAH TANGGA B;443;Gol. II;6947
2024;NOVEMBER;RUTE: A104;25;RUMAH TANGGA C;36;Gol. II;1050
2024;NOVEMBER;RUTE: A104;26;RUMAH TANGGA D;5;Gol. II;89
2024;NOVEMBER;RUTE: A104;31;NIAGA KECIL;11;Gol. III;351
2024;NOVEMBER;RUTE: A104;32;INSTANSI PEMERINTAH;3;Gol. III;207
2024;NOVEMBER;RUTE: A104;33;NIAGA MENENGAH;1;Gol. III;243
2024;NOVEMBER;RUTE: A105;13;RUMAH IBADAH;1;Gol. I;180
2024;NOVEMBER;RUTE: A105;21;RUMAH TANGGA A;164;Gol. II;2374
2024;NOVEMBER;RUTE: A105;24;RUMAH TANGGA B;67;Gol. II;904
2024;NOVEMBER;RUTE: A105;25;RUMAH TANGGA C;2;Gol. II;30
2024;NOVEMBER;RUTE: A105;26;RUMAH TANGGA D;2;Gol. II;28
2024;NOVEMBER;RUTE: A105;31;NIAGA KECIL;4;Gol. III;67
2024;NOVEMBER;RUTE: A106;21;RUMAH TANGGA A;96;Gol. II;1208
2024;NOVEMBER;RUTE: A106;22;YAYASAN SOSIAL;3;Gol. I;47
2024;NOVEMBER;RUTE: A106;24;RUMAH TANGGA B;8;Gol. II;70
2024;NOVEMBER;RUTE: A106;25;RUMAH TANGGA C;3;Gol. II;14
2024;NOVEMBER;RUTE: A107;13;RUMAH IBADAH;2;Gol. I;46
2024;NOVEMBER;RUTE: A107;21;RUMAH TANGGA A;25;Gol. II;442
2024;NOVEMBER;RUTE: A107;24;RUMAH TANGGA B;161;Gol. II;2882
2024;NOVEMBER;RUTE: A107;25;RUMAH TANGGA C;14;Gol. II;458
2024;NOVEMBER;RUTE: A107;26;RUMAH TANGGA D;1;Gol. II;32
2024;NOVEMBER;RUTE: A107;31;NIAGA KECIL;6;Gol. III;282
2024;NOVEMBER;RUTE: A107;36;FIRE HYDRANT;1;Gol. I;10
2024;NOVEMBER;RUTE: A108;13;RUMAH IBADAH;1;Gol. I;11
2024;NOVEMBER;RUTE: A108;15;SEKOLAH NEGERI;1;Gol. III;5
2024;NOVEMBER;RUTE: A108;21;RUMAH TANGGA A;69;Gol. II;1361
2024;NOVEMBER;RUTE: A108;22;YAYASAN SOSIAL;2;Gol. I;18
2024;NOVEMBER;RUTE: A108;24;RUMAH TANGGA B;285;Gol. II;4346
2024;NOVEMBER;RUTE: A108;25;RUMAH TANGGA C;2;Gol. II;43
2024;NOVEMBER;RUTE: A108;31;NIAGA KECIL;36;Gol. III;466
2024;NOVEMBER;RUTE: A108;32;INSTANSI PEMERINTAH;9;Gol. III;340
2024;NOVEMBER;RUTE: A108;46;TNI / POLRI;1;Gol. III;0
2024;NOVEMBER;RUTE: A109;21;RUMAH TANGGA A;71;Gol. II;936
2024;NOVEMBER;RUTE: A109;22;YAYASAN SOSIAL;1;Gol. I;0
2024;NOVEMBER;RUTE: A109;24;RUMAH TANGGA B;80;Gol. II;1041
2024;NOVEMBER;RUTE: A109;25;RUMAH TANGGA C;2;Gol. II;21
2024;NOVEMBER;RUTE: A109;31;NIAGA KECIL;6;Gol. III;31
2024;NOVEMBER;RUTE: A109;32;INSTANSI PEMERINTAH;1;Gol. III;38
2024;NOVEMBER;RUTE: A110;11;HIDRAN UMUM;1;Gol. I;21
2024;NOVEMBER;RUTE: A110;13;RUMAH IBADAH;2;Gol. I;77
2024;NOVEMBER;RUTE: A110;14;PANTI ASUHAN;1;Gol. I;46
2024;NOVEMBER;RUTE: A110;15;SEKOLAH NEGERI;4;Gol. III;170
2024;NOVEMBER;RUTE: A110;21;RUMAH TANGGA A;192;Gol. II;2417
2024;NOVEMBER;RUTE: A110;22;YAYASAN SOSIAL;3;Gol. I;105
2024;NOVEMBER;RUTE: A110;24;RUMAH TANGGA B;55;Gol. II;885
2024;NOVEMBER;RUTE: A110;25;RUMAH TANGGA C;2;Gol. II;88
2024;NOVEMBER;RUTE: A110;26;RUMAH TANGGA D;1;Gol. II;114
2024;NOVEMBER;RUTE: A110;31;NIAGA KECIL;2;Gol. III;25
2024;NOVEMBER;RUTE: A111;13;RUMAH IBADAH;5;Gol. I;237
2024;NOVEMBER;RUTE: A111;15;SEKOLAH NEGERI;4;Gol. III;200
2024;NOVEMBER;RUTE: A111;21;RUMAH TANGGA A;117;Gol. II;2364
2024;NOVEMBER;RUTE: A111;24;RUMAH TANGGA B;253;Gol. II;3730
2024;NOVEMBER;RUTE: A111;25;RUMAH TANGGA C;5;Gol. II;100
2024;NOVEMBER;RUTE: A111;26;RUMAH TANGGA D;1;Gol. II;13
2024;NOVEMBER;RUTE: A111;31;NIAGA KECIL;43;Gol. III;924
2024;NOVEMBER;RUTE: A111;32;INSTANSI PEMERINTAH;7;Gol. III;513
2024;NOVEMBER;RUTE: A111;33;NIAGA MENENGAH;1;Gol. III;142
2024;NOVEMBER;RUTE: A112;13;RUMAH IBADAH;2;Gol. I;0
2024;NOVEMBER;RUTE: A112;15;SEKOLAH NEGERI;1;Gol. III;102
2024;NOVEMBER;RUTE: A112;21;RUMAH TANGGA A;181;Gol. II;1975
2024;NOVEMBER;RUTE: A112;22;YAYASAN SOSIAL;1;Gol. I;0
2024;NOVEMBER;RUTE: A112;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;51
2024;NOVEMBER;RUTE: A112;24;RUMAH TANGGA B;77;Gol. II;1191
2024;NOVEMBER;RUTE: A112;31;NIAGA KECIL;15;Gol. III;227
2024;NOVEMBER;RUTE: A112;32;INSTANSI PEMERINTAH;1;Gol. III;1
2024;NOVEMBER;RUTE: A113;11;HIDRAN UMUM;1;Gol. I;2
2024;NOVEMBER;RUTE: A113;13;RUMAH IBADAH;3;Gol. I;52
2024;NOVEMBER;RUTE: A113;15;SEKOLAH NEGERI;2;Gol. III;20
2024;NOVEMBER;RUTE: A113;21;RUMAH TANGGA A;253;Gol. II;2921
2024;NOVEMBER;RUTE: A113;22;YAYASAN SOSIAL;3;Gol. I;16
2024;NOVEMBER;RUTE: A113;24;RUMAH TANGGA B;110;Gol. II;2002
2024;NOVEMBER;RUTE: A113;25;RUMAH TANGGA C;4;Gol. II;97
2024;NOVEMBER;RUTE: A113;31;NIAGA KECIL;38;Gol. III;626
2024;NOVEMBER;RUTE: A113;32;INSTANSI PEMERINTAH;3;Gol. III;61
2024;NOVEMBER;RUTE: A114;13;RUMAH IBADAH;2;Gol. I;0
2024;NOVEMBER;RUTE: A114;15;SEKOLAH NEGERI;1;Gol. III;13
2024;NOVEMBER;RUTE: A114;21;RUMAH TANGGA A;49;Gol. II;595
2024;NOVEMBER;RUTE: A114;24;RUMAH TANGGA B;106;Gol. II;1358
2024;NOVEMBER;RUTE: A114;31;NIAGA KECIL;15;Gol. III;233
2024;NOVEMBER;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;2
2024;NOVEMBER;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;689
2024;NOVEMBER;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1715
2024;NOVEMBER;RUTE: A115;22;YAYASAN SOSIAL;1;Gol. I;9
2024;NOVEMBER;RUTE: A115;24;RUMAH TANGGA B;27;Gol. II;313
2024;NOVEMBER;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;1
2024;NOVEMBER;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;34
2024;NOVEMBER;RUTE: A116;21;RUMAH TANGGA A;12;Gol. II;210
2024;NOVEMBER;RUTE: A116;24;RUMAH TANGGA B;106;Gol. II;1395
2024;NOVEMBER;RUTE: A116;31;NIAGA KECIL;1;Gol. III;8
2024;NOVEMBER;RUTE: A116;32;INSTANSI PEMERINTAH;1;Gol. III;1
2024;NOVEMBER;RUTE: A117;13;RUMAH IBADAH;1;Gol. I;16
2024;NOVEMBER;RUTE: A117;21;RUMAH TANGGA A;4;Gol. II;17
2024;NOVEMBER;RUTE: A117;24;RUMAH TANGGA B;9;Gol. II;89
2024;NOVEMBER;RUTE: A118;21;RUMAH TANGGA A;31;Gol. II;237
2024;NOVEMBER;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;150
2024;NOVEMBER;RUTE: A118;24;RUMAH TANGGA B;75;Gol. II;1100
2024;NOVEMBER;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2024;NOVEMBER;RUTE: A118;31;NIAGA KECIL;7;Gol. III;42
2024;NOVEMBER;RUTE: A119;21;RUMAH TANGGA A;4;Gol. II;68
2024;NOVEMBER;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;30
2024;NOVEMBER;RUTE: A120;21;RUMAH TANGGA A;9;Gol. II;127
2024;NOVEMBER;RUTE: A120;24;RUMAH TANGGA B;16;Gol. II;189
2024;NOVEMBER;RUTE: A120;31;NIAGA KECIL;1;Gol. III;2
2024;NOVEMBER;RUTE: A121;21;RUMAH TANGGA A;33;Gol. II;561
2024;NOVEMBER;RUTE: A121;24;RUMAH TANGGA B;10;Gol. II;140
2024;NOVEMBER;RUTE: A122;13;RUMAH IBADAH;1;Gol. I;2
2024;NOVEMBER;RUTE: A122;21;RUMAH TANGGA A;52;Gol. II;828
2024;NOVEMBER;RUTE: A122;24;RUMAH TANGGA B;59;Gol. II;745
2024;NOVEMBER;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;58
2024;NOVEMBER;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;5
2024;NOVEMBER;RUTE: A125;21;RUMAH TANGGA A;25;Gol. II;153
2024;NOVEMBER;RUTE: A125;24;RUMAH TANGGA B;4;Gol. II;28
2024;NOVEMBER;RUTE: A126;21;RUMAH TANGGA A;3;Gol. II;41
2024;NOVEMBER;RUTE: A126;24;RUMAH TANGGA B;99;Gol. II;1167
2024;NOVEMBER;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;8
2024;NOVEMBER;RUTE: A126;31;NIAGA KECIL;7;Gol. III;60
2024;NOVEMBER;RUTE: A127;21;RUMAH TANGGA A;8;Gol. II;76
2024;NOVEMBER;RUTE: A127;24;RUMAH TANGGA B;8;Gol. II;94
2024;NOVEMBER;RUTE: A127;25;RUMAH TANGGA C;1;Gol. II;0
2024;NOVEMBER;RUTE: A127;31;NIAGA KECIL;1;Gol. III;4
2024;NOVEMBER;RUTE: A128;21;RUMAH TANGGA A;32;Gol. II;323
2024;NOVEMBER;RUTE: A128;24;RUMAH TANGGA B;16;Gol. II;196
2024;NOVEMBER;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;7
2024;NOVEMBER;RUTE: A129;21;RUMAH TANGGA A;31;Gol. II;243
2024;NOVEMBER;RUTE: A129;24;RUMAH TANGGA B;15;Gol. II;211
2024;NOVEMBER;RUTE: A130;13;RUMAH IBADAH;4;Gol. II;91
2024;NOVEMBER;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;151
2024;NOVEMBER;RUTE: A130;21;RUMAH TANGGA A;292;Gol. II;4039
2024;NOVEMBER;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;11
2024;NOVEMBER;RUTE: A130;24;RUMAH TANGGA B;52;Gol. II;671
2024;NOVEMBER;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;37
2024;NOVEMBER;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;50
2024;NOVEMBER;RUTE: A130;31;NIAGA KECIL;72;Gol. III;1025
2024;NOVEMBER;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;22
2024;NOVEMBER;RUTE: A131;21;RUMAH TANGGA A;5;Gol. II;63
2024;NOVEMBER;RUTE: A131;24;RUMAH TANGGA B;4;Gol. II;21
2024;NOVEMBER;RUTE: A131;31;NIAGA KECIL;4;Gol. III;33
2024;NOVEMBER;RUTE: A132;21;RUMAH TANGGA A;4;Gol. II;62
2024;NOVEMBER;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;18
2024;NOVEMBER;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;8
2024;NOVEMBER;RUTE: A132;31;NIAGA KECIL;2;Gol. III;20
2024;NOVEMBER;RUTE: A133;21;RUMAH TANGGA A;16;Gol. II;143
2024;NOVEMBER;RUTE: A133;24;RUMAH TANGGA B;9;Gol. II;135
2024;NOVEMBER;RUTE: A134;21;RUMAH TANGGA A;25;Gol. II;375
2024;NOVEMBER;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;2
2024;NOVEMBER;RUTE: A135;21;RUMAH TANGGA A;8;Gol. II;105
2024;NOVEMBER;RUTE: A135;24;RUMAH TANGGA B;2;Gol. II;19
2024;NOVEMBER;RUTE: A136;21;RUMAH TANGGA A;10;Gol. II;55
2024;NOVEMBER;RUTE: A136;24;RUMAH TANGGA B;6;Gol. II;31
2024;NOVEMBER;RUTE: A136;31;NIAGA KECIL;1;Gol. III;4
2024;NOVEMBER;RUTE: A137;21;RUMAH TANGGA A;44;Gol. II;332
2024;NOVEMBER;RUTE: A137;24;RUMAH TANGGA B;3;Gol. II;43
2024;NOVEMBER;RUTE: A138;24;RUMAH TANGGA B;52;Gol. II;728
2024;NOVEMBER;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;15
2024;NOVEMBER;RUTE: A139;21;RUMAH TANGGA A;50;Gol. II;499
2024;NOVEMBER;RUTE: A139;22;YAYASAN SOSIAL;1;Gol. I;0
2024;NOVEMBER;RUTE: A139;24;RUMAH TANGGA B;24;Gol. II;258
2024;NOVEMBER;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;0
2024;NOVEMBER;RUTE: A140;21;RUMAH TANGGA A;1;Gol. II;0
